Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
3951779,2020-07-31 01:16:39,Ale,Pints,Whitefield,19,22.211148521136582,5.108588674227505,1.0423402302423852,5.830127611834742,55,11,1:0.25:0.20,2603,16803.813436044555,6.320126279444201,71.23615233775176,3.131208131911541,3.929446354851153,4.85871038784129
6304335,2020-07-07 17:11:06,Stout,Bottles,Jayanagar,14,22.012988582364848,5.1255207700072,1.075054517348616,5.971636184448979,56,11,1:0.40:0.20,3306,10149.517643859628,8.390269771110365,75.39970722563343,3.503359737741806,3.8429555772688153,3.771160553929868
3944790,2020-05-29 03:50:10,IPA,Cans,Jayanagar,15,22.58999292787189,5.40573025673021,1.0363286008414432,4.69125068813291,57,10,1:0.49:0.16,2962,12686.546331583317,8.660723199172082,85.70124065935468,1.5137288491356466,3.128749112420146,3.103509580393542
2211149,2020-06-11 01:17:52,Porter,Pints,Indiranagar,12,17.149728885190047,4.665318156528427,1.0697816657409525,5.867464490254965,59,15,1:0.35:0.24,3646,2709.8633813190554,9.944264822804136,78.43875749310355,3.460612644487873,3.587980609529275,1.9819144674053293
3051869,2020-07-05 22:47:09,Pilsner,Kegs,Indiranagar,10,24.17123463389437,4.577824264914777,1.0402996277485992,5.299285826253798,48,18,1:0.21:0.28,1113,2002.770905422831,6.815984881076705,84.92902893443761,1.0017031296258598,3.940306701259459,1.7920239034563443
2527168,2020-07-26 02:55:33,Porter,Bottles,Rajajinagar,18,20.595750502068917,5.29685133988214,1.0782213175057644,4.591153307329969,48,10,1:0.23:0.12,2261,6707.112179763572,7.165853031671324,84.8011832935451,2.111379897947891,3.082163387762278,3.8726866681287015
2634460,2020-06-02 19:33:47,Sour,Bottles,Jayanagar,14,16.097448439899892,5.254059906176932,1.0571889147680782,5.002892237889703,56,7,1:0.50:0.11,2425,4523.855509746509,6.134860220867058,88.71122416374372,3.2739857282506555,4.763087466506758,3.7051764090002863
7919339,2020-06-29 05:46:40,Ale,Pints,Indiranagar,16,24.212410368934563,4.81010389474473,1.0349226496034802,5.878319123295648,27,14,1:0.37:0.29,2736,3240.873809620049,8.253786772381062,86.52889136851621,1.0236124430926743,2.6396859283935448,4.997856329688258
6882329,2020-05-27 00:15:57,Pilsner,Kegs,HSR Layout,14,23.924002958240195,5.092792106533605,1.059682755692433,4.90279570030612,48,16,1:0.25:0.19,1701,13730.59677467489,9.358033912751235,74.17435059738143,1.4833142671306518,1.6588572967099986,4.863664261521159
3791326,2020-06-25 06:05:49,Pilsner,Bottles,Yelahanka,15,19.22465050785657,5.313701110543997,1.065734003655166,5.570263527412246,21,10,1:0.23:0.21,1130,18634.661204119217,7.880265588753565,72.37568524581955,3.969860015410308,3.553154169474974,1.1629606694125227
6974916,2020-06-20 09:03:37,Porter,Cans,Rajajinagar,18,20.978318577034667,4.647753043586653,1.0310001770360813,5.123134287509316,51,5,1:0.36:0.20,2465,14421.654678219866,7.991903469387253,75.07944326166539,2.481417689225529,1.21427916553079,1.1800472735856975
1490997,2020-07-22 15:04:43,Wheat Beer,Cans,Whitefield,17,22.09397227631028,4.709537885477387,1.0541212296959566,5.4013997321461575,26,16,1:0.36:0.11,1137,1820.1452080193385,8.993148079323035,73.26325019044454,4.05428185976643,1.0429169102374014,1.1935060100834836
9244627,2020-07-20 09:37:49,Sour,Pints,Yelahanka,14,18.14353393846618,5.2929553352840575,1.038049691213341,5.589605359693381,39,12,1:0.47:0.19,1606,9179.864758446149,6.595741809048791,89.17731704014656,2.873029783191582,2.864027084597478,1.8009413125106404
9377878,2020-05-31 17:12:05,Sour,Pints,Marathahalli,15,16.296772673603158,5.048620367689374,1.0705989508488187,5.921093550987782,45,10,1:0.36:0.18,1180,18054.648584433504,6.613760493841553,72.22253720117132,4.072094539311368,1.314157492806293,1.494597023192676
6617300,2020-06-13 17:50:45,Wheat Beer,Kegs,Koramangala,18,19.047062902038228,4.619766328169948,1.0413574530432526,4.6779619357881925,52,8,1:0.42:0.26,4711,7427.803560697086,6.220160350611655,74.33515590949372,1.2829643578388177,4.755195608467726,1.2535972777846478
5509499,2020-07-27 14:50:50,Sour,Cans,Electronic City,15,17.202742976286466,4.937603269755236,1.055374586664188,4.880915950096078,39,11,1:0.37:0.28,3597,9722.976558587545,8.43725056778357,79.30378885946652,1.2062930601400057,4.055335425537216,2.3070458236410447
4227320,2020-05-28 20:28:31,Lager,Kegs,HSR Layout,16,20.859468138225544,5.341183290300364,1.068773387659266,5.63890251059326,48,16,1:0.22:0.27,2895,15576.67394702136,6.313439947351035,78.1585141045112,4.209914564952578,3.66158675449821,3.8757132704218895
7693652,2020-07-08 15:25:16,Lager,Cans,Marathahalli,12,22.000625464292465,5.145468229776477,1.0391209207881582,4.952072167957312,52,18,1:0.32:0.22,4038,6176.401107219568,6.875050082173059,87.6388541725483,2.7958832686615507,2.024858801252503,3.0091368120131787
7427558,2020-06-24 23:37:34,Porter,Bottles,Rajajinagar,15,16.945831983041465,5.286220857845368,1.0781830951391986,5.833525733437015,32,15,1:0.26:0.30,4611,8442.378707352611,8.225467804889522,70.72744518913983,4.816856846675472,2.804061993641502,4.755478765265979
8829332,2020-07-14 00:28:54,Wheat Beer,Kegs,Yelahanka,14,15.849105104236225,5.4849793422723465,1.05303077970347,5.355448924923692,24,17,1:0.28:0.19,1356,13434.932783290042,7.693567322277792,77.50680615908004,3.099321342318412,2.592433827567958,4.250830921492714
309900,2020-06-23 20:22:24,Ale,Bottles,Indiranagar,19,21.060875747866977,5.035632526059014,1.0699861144730884,4.978480289610325,33,7,1:0.38:0.21,811,10974.895352995389,8.474783683763954,85.28467388865711,4.271482932933852,1.1999195178370718,3.2599053531483224
9166760,2020-08-22 10:03:48,Pilsner,Kegs,Indiranagar,12,23.621808430856447,4.519867299235224,1.0308776330891338,5.836418776970222,21,5,1:0.43:0.29,2138,18226.859054317767,9.847359101955169,73.73162933731695,2.436476950630317,3.4850329685190458,4.804383486996229
2685160,2020-09-05 10:34:13,Ale,Bottles,Electronic City,10,21.31596397643705,4.511225202249919,1.0304466519208932,4.933645738827454,52,16,1:0.50:0.18,3892,17888.760201370464,8.94815702939101,80.44391981391507,1.5206273607900016,4.94914141508972,4.493633903363069
9849273,2020-08-27 17:07:23,Wheat Beer,Kegs,Koramangala,14,16.619201250223185,4.976376364648231,1.0711624546724765,4.773183265343924,53,13,1:0.30:0.27,1497,1795.2818902352851,7.550598487480937,78.4967520791443,3.6442453293327457,2.2589216686311016,4.574094647835253
2639146,2020-08-26 15:01:11,Stout,Bottles,Rajajinagar,13,15.88167051181204,5.44866193275546,1.0557418153627285,5.106558204867662,31,8,1:0.21:0.12,1154,7354.600615068069,7.264074742909065,75.83038509788848,1.341891013652425,2.0437617596877096,4.710806365419749
4613379,2020-10-05 21:55:41,Pilsner,Cans,Yelahanka,11,21.88985358286203,4.597146773552964,1.040949325274557,4.831709972049143,33,14,1:0.26:0.14,1190,7520.335484709311,6.854142308148871,75.86133591707026,2.319572511633248,1.986339393233627,3.199379041049448
2051793,2020-08-31 02:27:16,Pilsner,Kegs,Malleswaram,10,17.303869542604808,5.196185997928458,1.049622465790346,5.28806828129484,28,13,1:0.33:0.26,2105,18358.59548553064,9.303264976114122,88.72458823208822,4.755787059983454,1.0701610594345827,3.715032925321064
9677087,2020-09-07 19:26:35,Wheat Beer,Kegs,Yelahanka,16,16.086192844412952,4.882608494133798,1.0505520319966395,4.869989327333551,31,5,1:0.38:0.20,4303,17668.7005955715,7.673221355151845,80.29578896136232,1.2267104071972192,4.330259062359676,1.5702718353527767
7612861,2020-10-10 19:41:49,Sour,Pints,HSR Layout,10,18.40444713926611,4.613907561255372,1.055220500955269,5.165625006961272,43,17,1:0.39:0.12,4348,11932.087723954475,7.322250155231291,83.73169349946791,1.6389597492921697,2.34776237348674,3.966109882615228
4129185,2020-08-08 03:34:09,IPA,Cans,Indiranagar,17,18.804382929602877,4.542081379131845,1.032917648850446,4.607759110779481,40,16,1:0.34:0.16,4778,9664.574829686564,6.036281056764548,83.49255158901208,4.557017764821383,3.1708619537405,4.140758360205831
528594,2020-10-02 01:37:10,Wheat Beer,Bottles,Yelahanka,19,22.63239773304671,5.099090258461279,1.0347177290758365,4.950225731924764,36,7,1:0.21:0.28,3388,18711.404079711963,9.3014956834179,81.44144554399601,4.292135254302855,4.9927557163260765,2.439265009804875
9925861,2020-10-15 04:23:34,Sour,Bottles,Indiranagar,12,17.015360652496078,5.146134411493632,1.0300958741370112,4.853483476005695,37,16,1:0.21:0.29,2156,13152.7192404021,7.623957327557221,85.88202108426194,3.948653984363372,2.2908823107322034,1.6478011283417526
1401848,2020-09-21 09:56:25,Wheat Beer,Cans,Indiranagar,18,15.001286259299825,5.296485949010549,1.0575531609300994,5.088753338205029,28,18,1:0.35:0.12,794,11523.597891074443,7.43423023515758,83.84632199588265,3.645816674403729,1.4264457571606686,3.38720038004907
8648285,2020-09-09 23:25:30,Stout,Cans,Malleswaram,15,19.904912341825028,4.552729655767269,1.0698272803191595,4.597101787517368,46,8,1:0.40:0.17,4360,14336.033325291895,9.28532368245606,75.64915137256422,2.076158139263092,4.184322863315922,4.246100772381045
4163363,2020-09-06 20:29:08,Sour,Pints,Marathahalli,17,19.642365482624164,5.225457519796691,1.0313469373889268,5.251526657812915,22,17,1:0.22:0.17,3410,3912.245674029268,6.256239798420991,89.31242374579271,2.1623999766577757,3.470117923487076,1.574221866662497
1095770,2020-08-22 05:19:39,Stout,Pints,Koramangala,11,16.11563568895065,4.9955826464984,1.0318609448892655,5.164040144189084,28,5,1:0.40:0.25,754,3632.4357257059874,6.42804828248237,85.07865510513979,2.466770213780156,3.822546215763353,3.925707938307061
1260148,2020-10-07 12:27:52,Sour,Bottles,Koramangala,14,19.53600274986792,5.169375817201439,1.054357528753602,5.6135918768077016,55,11,1:0.24:0.11,3483,17331.652215071605,8.72711712446123,88.00447973067892,3.117439239749073,3.7941154019660153,2.7099869775914613
1957290,2020-08-19 03:26:34,Stout,Cans,Malleswaram,17,16.37646731014801,5.386362446506965,1.0355760711649646,4.87073478942806,26,17,1:0.31:0.28,4869,6872.926806011995,9.60711611781248,71.8330255026306,2.8524150213783828,3.9220390089726846,1.6760405526039357
5431532,2020-09-16 09:07:01,Pilsner,Kegs,Marathahalli,10,18.678569233690105,4.585523074274578,1.0695861013096788,5.281549465258361,56,5,1:0.44:0.15,3025,11764.244067298694,7.818182906671556,82.72207878902847,4.3157051433230365,4.825099986896248,2.1183206501553453
6635171,2020-08-26 18:19:06,Porter,Cans,Indiranagar,13,23.58704684481429,5.368156941404408,1.0555768193600208,5.029363221114994,58,10,1:0.42:0.20,2208,18923.58047112572,8.560007059839501,89.61372104855741,4.302770965348451,4.563213630426396,3.7511804566960265
3527243,2020-09-09 22:58:31,Ale,Bottles,Rajajinagar,14,15.528982489686603,5.378784821349246,1.047944728130527,4.821397156049535,58,5,1:0.43:0.29,1698,5495.372526538202,7.155721215708235,76.51873118219515,1.129612952003502,3.810683865243782,1.3190986054409208
4052601,2020-09-20 22:34:07,Porter,Cans,Jayanagar,10,18.03109972110629,4.768015840095897,1.072965776426736,5.027843316359444,43,15,1:0.40:0.14,2465,14139.74964625126,7.095956071163322,75.3858269230548,4.557884612898048,1.947776838329243,3.974369687185402
1462692,2020-09-04 16:16:56,Stout,Pints,Jayanagar,16,23.494905245915625,4.675891538386784,1.0510092511614948,5.235575165796443,26,16,1:0.47:0.14,1320,1621.626585402108,7.672632273435807,87.52411052310224,1.0001925250114343,4.113611585041479,3.356239748478868
4948191,2020-09-01 14:58:40,Wheat Beer,Bottles,Whitefield,18,18.107467992647365,5.332606645139031,1.0528074436545465,4.94607361720917,49,16,1:0.30:0.24,2238,6633.965778904628,8.997934805054353,78.44578284076326,4.681806485012432,2.2632541038155183,1.7858104305680529
5019483,2020-08-18 07:05:04,Sour,Kegs,Koramangala,18,22.5128306482137,4.512569353566072,1.0744742064389476,5.233386778986316,22,5,1:0.34:0.24,1485,14969.29866052794,7.673566144898072,70.810342299017,2.4619182633200904,1.052787057835443,4.507335390817675
805837,2020-10-12 08:32:11,Lager,Pints,Jayanagar,19,16.621322186036178,4.500058507711225,1.0353102228763662,5.617264694692832,47,14,1:0.39:0.30,4863,10072.643808030143,8.109499664473034,72.59377350766843,3.42657183810762,4.976603542037667,4.995528500075016
1905973,2020-08-24 16:01:19,Ale,Pints,HSR Layout,10,19.57041591227312,5.291425906731216,1.0361945053477524,4.697527336770022,27,9,1:0.28:0.16,2333,5560.690089927011,8.70462960859072,75.4285683853487,1.369500126605276,3.012709197767239,4.246859133991393
1373916,2020-08-07 16:42:32,Lager,Bottles,HSR Layout,13,15.72294933305658,4.972007810247367,1.0687056863506958,5.824327372776615,54,6,1:0.32:0.27,1390,4591.064485875628,8.352131572503794,77.51285111301898,2.4268056774006834,4.1744477609509385,3.5455207155982658
1155490,2020-08-30 07:53:12,Pilsner,Kegs,Koramangala,10,16.202622061696147,4.753953072895997,1.0684282076011495,5.386233567857279,40,9,1:0.44:0.18,4743,5390.151113340574,8.562681908426981,84.3521380979513,4.952701379390326,4.815110774004539,1.4786675566469634
3838327,2020-10-08 01:27:27,Sour,Pints,Whitefield,12,22.353518941927867,5.144151077169548,1.0609214601121086,5.517374787607641,50,9,1:0.49:0.21,2290,2736.3092640966624,6.848587934200929,80.0957622492526,3.2322508092450386,1.8402743619095336,2.0665240747198874
6642042,2020-09-13 15:02:44,IPA,Kegs,Malleswaram,19,19.15825319128664,5.38324502170016,1.071929570056136,4.665320828061036,21,11,1:0.45:0.15,4016,6729.438507997999,9.71362447245918,77.88359437905358,3.3787406210089976,2.311881855913774,2.19830204771816
5722979,2020-08-19 00:44:07,Sour,Pints,Malleswaram,18,23.03894168105186,5.189901783950354,1.0609820066556372,5.9971434859284845,42,16,1:0.28:0.10,1656,2028.936615257564,9.1933312612563,82.37328278098192,2.502151806504465,4.562863109482835,3.7802220916551184
6553758,2020-09-14 03:57:56,Lager,Pints,Electronic City,17,17.952865014204573,4.969728616588854,1.049340259093245,5.111270269869452,43,11,1:0.31:0.19,3857,14236.003614953985,6.644303494639933,72.05985919531187,1.7877432723735964,3.658323410597266,2.315831033310313
9572793,2020-09-09 08:59:48,Porter,Kegs,Indiranagar,13,20.92602151575128,5.387912910065689,1.06832633925869,5.737830202057794,56,15,1:0.28:0.13,1905,6699.168585622041,7.784346622442623,70.64339435098486,4.3065243068484085,1.5235757346311098,4.462241118799761
9048310,2020-08-18 22:26:28,Porter,Kegs,Jayanagar,16,18.107296049988364,4.718907417819238,1.0525724556898388,4.6506861964851005,22,17,1:0.23:0.25,631,16257.71441625188,9.282182796049677,74.40571998607027,3.395260863966695,4.602911650440781,1.999105122700962
1093365,2020-09-02 10:41:22,Stout,Kegs,Whitefield,18,24.72126421283657,4.776111124683432,1.0591939186209487,5.412270002250356,53,14,1:0.47:0.13,3046,15214.16160080196,7.257861427438252,71.21905071647289,4.840249472649544,2.813434206586701,4.856656791782762
9031399,2020-10-08 22:16:48,Ale,Bottles,Electronic City,16,20.926442787871053,4.9117943291001485,1.0758168169112383,4.5176232772656055,53,17,1:0.24:0.22,1602,7094.932951108495,8.522501387160796,84.65508595017329,3.9981657983328023,4.9606586476008685,3.817748073549882
9142831,2020-10-10 23:26:08,Lager,Bottles,Jayanagar,12,17.108572427623294,4.680296046461146,1.0781263864001354,4.537706495238059,24,10,1:0.32:0.24,2406,9592.20817261732,8.956974989908922,85.4848130044755,4.113565250574716,2.9183963799141988,2.2008932264229286
7898663,2020-08-27 04:35:02,Lager,Cans,HSR Layout,16,15.100204828241344,5.328832463963005,1.0752730554074796,5.22685535201065,25,8,1:0.22:0.18,1866,11264.994084361178,7.937985776494046,77.84750240976335,1.6497555148695038,4.875348856590831,2.7796642851300017
9448292,2020-10-11 14:08:48,Ale,Bottles,Indiranagar,11,20.169043960282437,5.121162366794358,1.0641594881788876,4.68613806322844,57,16,1:0.34:0.16,879,13857.487771262526,7.968058851674211,76.55063942751357,2.4259717766667603,3.961235523642408,4.884387493942766
2043294,2020-09-14 19:13:58,Wheat Beer,Cans,Yelahanka,18,21.523979579658697,4.904360139783511,1.0454874409067074,4.663248445397167,35,16,1:0.33:0.28,3969,19031.632763542755,8.804121205711045,84.06156543498692,2.112223848231137,3.906477508787765,2.693776061982408
2891737,2020-09-25 22:09:45,IPA,Bottles,Electronic City,14,23.0161974964656,4.792217073672032,1.052502326313429,5.084570187597546,52,6,1:0.45:0.24,755,19837.918383945576,7.814901202242087,77.8919875538253,4.435282152465453,1.614046723672327,4.616799595797754
4224627,2020-08-13 11:05:26,Pilsner,Pints,Malleswaram,18,24.83694303568904,4.9279426907684,1.050737404792367,5.8876969503410095,52,5,1:0.25:0.20,723,8354.263144283132,7.264559548758646,80.00588098839079,3.471244162985147,4.378600634471557,2.012354663533612
752880,2020-09-12 06:11:30,Wheat Beer,Cans,Marathahalli,14,20.90584791577006,5.103303016191755,1.042670296913648,5.036025510659064,51,18,1:0.27:0.17,4270,5646.859267648267,8.647346650807142,81.09138941047523,4.3022303049938175,3.473515485111496,1.6213673716961703
9179429,2020-09-22 06:09:55,Lager,Cans,Jayanagar,17,15.300706355860685,5.421744524581582,1.034533041442668,4.749267022813173,50,13,1:0.41:0.21,3262,1717.0227221933008,6.822213104295058,72.90568215880091,3.584120657453046,2.386455094935004,2.4603744871083717
5577780,2020-09-20 09:45:16,Pilsner,Bottles,Whitefield,12,18.56694915153478,5.353544680225506,1.0306048544141648,5.3817797242375045,20,14,1:0.26:0.21,4287,15701.254334913976,7.482532993277006,74.92015816135755,2.3861681051391392,1.3495413740348985,3.419152454307575
2240726,2020-09-03 11:00:40,Ale,Pints,Whitefield,11,17.94385647848862,5.351841875879117,1.0728573899627043,4.969938072857407,25,11,1:0.45:0.20,3992,4417.031068974322,8.897528235996095,70.07044805987441,1.0555385285524133,3.3752860727610927,4.267808029748213
6326021,2020-08-28 23:22:57,Pilsner,Kegs,Indiranagar,14,18.34763563512491,5.44624349355649,1.0785932123359732,4.845979959873007,23,11,1:0.28:0.29,1226,11672.15739677673,7.209933180023919,73.62888638166207,1.282312053551092,3.623928215413048,4.213551712980114
1469576,2020-09-22 21:38:10,IPA,Bottles,Marathahalli,11,24.13755561260257,5.154299559286346,1.0559515805274655,5.9886149325727445,40,7,1:0.31:0.21,3983,13246.77158014813,8.40367832001852,76.31328566137579,4.816566113524702,2.718421475780467,4.7628904333685655
7859405,2020-08-19 18:43:49,Stout,Cans,Jayanagar,11,16.274921218801968,4.856392584051497,1.059332685278954,5.669344113240061,36,17,1:0.22:0.25,4136,12645.5698926146,9.720662756393962,71.3413194608321,1.8134334895650863,4.630032159221749,3.567968019095797
8281100,2020-08-26 17:48:32,Lager,Cans,HSR Layout,11,21.927087043109275,5.20590025021358,1.031254933265208,5.825834715518689,49,16,1:0.39:0.13,3903,4447.164231836869,8.55513015708797,82.05222686127544,3.824687805339202,3.708400675622837,3.159365172152821
